I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
37707.000000,119.696014,110.000000,116.000000,121.000000,145.000000,0.723266,-0.410064,-0.874150,116.589729,118.526756,119.448662,144.382263,-0.998382,0.003363,0.000000
37717.000000,119.480019,112.000000,115.000000,122.000000,149.000000,0.723297,-0.410051,-0.874146,112.590736,117.526375,119.448662,144.382462,-0.998366,0.003161,0.000000
37727.000000,119.311844,114.000000,119.000000,121.000000,143.000000,0.722813,-0.409826,-0.874142,112.590736,117.526375,119.449623,144.382263,-0.998178,0.001310,0.000000
37737.000000,119.402054,121.000000,123.000000,121.000000,144.000000,0.722490,-0.409738,-0.874138,114.590088,120.525139,119.450211,143.383179,-0.997998,-0.000453,0.000000
37747.000000,119.859314,118.000000,122.000000,121.000000,145.000000,0.722480,-0.409646,-0.874134,118.589386,123.524132,119.450211,143.383179,-0.997884,-0.001545,0.000000
37757.000000,120.270714,117.000000,118.000000,119.000000,147.000000,0.722198,-0.409617,-0.874132,118.589386,123.524132,119.450211,144.382980,-0.997895,-0.001419,0.000000
37767.000000,120.259377,115.000000,119.000000,118.000000,145.000000,0.722316,-0.409765,-0.874132,117.589119,120.524353,117.450996,144.383377,-0.997926,-0.001078,0.000000
37777.000000,120.139954,108.000000,118.000000,121.000000,146.000000,0.722064,-0.409687,-0.874128,115.589325,119.524117,117.450996,145.383545,-0.998061,0.000216,0.000000
37787.000000,120.212860,116.000000,120.000000,125.000000,146.000000,0.721951,-0.409695,-0.874124,115.589325,120.524353,119.450912,145.383545,-0.997988,-0.000519,0.000000
37797.000000,120.269615,114.000000,118.000000,123.000000,144.000000,0.722050,-0.409558,-0.874119,114.589287,119.524002,121.450874,145.383545,-0.997813,-0.002223,0.000000
37807.000000,120.479691,120.000000,119.000000,118.000000,146.000000,0.722025,-0.409812,-0.874119,116.588768,120.523979,121.450874,145.383713,-0.997884,-0.001527,0.000000
37817.000000,120.366791,115.000000,120.000000,121.000000,143.000000,0.721765,-0.409900,-0.874116,115.588379,120.523979,119.451118,143.383652,-0.997786,-0.002438,0.000000
37827.000000,120.223595,116.000000,120.000000,119.000000,143.000000,0.721424,-0.409710,-0.874110,116.587982,121.522881,117.452065,142.384842,-0.997663,-0.003580,0.000000
37837.000000,120.167336,111.000000,115.000000,122.000000,143.000000,0.721458,-0.409611,-0.874105,115.588379,121.522881,119.451118,142.384689,-0.997493,-0.005182,0.000000
37847.000000,119.957687,111.000000,123.000000,123.000000,146.000000,0.721389,-0.409753,-0.874102,111.588676,121.522881,120.451805,142.384842,-0.997452,-0.005525,0.000000
37857.000000,119.794373,115.000000,116.000000,123.000000,146.000000,0.720970,-0.409605,-0.874096,111.588676,117.522522,121.451645,145.384659,-0.997651,-0.003553,0.000000
37867.000000,119.888321,116.000000,113.000000,118.000000,145.000000,0.721093,-0.409339,-0.874092,115.587555,117.522522,121.451645,145.384659,-0.997813,-0.001963,0.000000
37877.000000,119.685089,117.000000,115.000000,119.000000,144.000000,0.721477,-0.409245,-0.874089,116.587936,116.522957,117.452522,144.384735,-0.998202,0.001857,0.000000
37887.000000,119.582138,117.000000,118.000000,120.000000,147.000000,0.721716,-0.409502,-0.874089,117.588501,116.522957,117.452522,144.384735,-0.998768,0.007323,0.000000
37897.000000,119.501923,116.000000,115.000000,121.000000,144.000000,0.721513,-0.409542,-0.874085,117.588501,116.523354,118.451752,143.384445,-0.998949,0.008996,0.000000
37907.000000,119.439453,115.000000,116.000000,120.000000,143.000000,0.721161,-0.409262,-0.874076,116.588310,117.522415,118.452873,143.384445,-0.998791,0.007427,0.000000
37917.000000,119.390762,120.000000,120.000000,125.000000,143.000000,0.721259,-0.409235,-0.874071,116.588310,117.522415,119.451904,142.384766,-0.998301,0.002590,0.000000
37927.000000,119.463463,116.000000,118.000000,121.000000,144.000000,0.721268,-0.409493,-0.874072,116.588020,119.522621,119.452347,142.384766,-0.998103,0.000635,0.000000
37937.000000,119.741310,118.000000,119.000000,121.000000,146.000000,0.721544,-0.409179,-0.874067,118.588570,120.522568,119.452347,143.384735,-0.997827,-0.002027,0.000000
37947.000000,119.902397,118.000000,113.000000,119.000000,142.000000,0.721839,-0.409275,-0.874067,118.588570,119.522621,119.452286,143.384735,-0.997802,-0.002228,0.000000
37957.000000,120.082977,118.000000,120.000000,120.000000,145.000000,0.722444,-0.409318,-0.874065,118.588882,120.522568,118.450874,144.382660,-0.997813,-0.002088,0.000000
37967.000000,120.113197,119.000000,122.000000,122.000000,142.000000,0.722901,-0.409051,-0.874060,118.589706,121.523918,118.450874,141.383865,-0.997550,-0.004685,0.000000
37977.000000,120.468513,120.000000,122.000000,115.000000,147.000000,0.722781,-0.409013,-0.874059,119.590584,123.523872,118.450874,144.382660,-0.997519,-0.004959,0.000000
37987.000000,120.689873,109.000000,115.000000,120.000000,144.000000,0.722819,-0.409148,-0.874059,119.590584,123.523872,118.450500,143.382004,-0.997687,-0.003323,0.000000
37997.000000,120.585800,118.000000,118.000000,118.000000,146.000000,0.722827,-0.408725,-0.874051,118.590950,119.524025,116.451180,145.381317,-0.998067,0.000405,0.000000
38007.000000,120.394180,116.000000,120.000000,121.000000,141.000000,0.723075,-0.408685,-0.874046,116.591576,119.524025,118.450500,143.382004,-0.998461,0.004239,0.000000
38017.000000,120.576637,121.000000,120.000000,124.000000,145.000000,0.723422,-0.408694,-0.874042,118.590950,121.524132,119.450546,144.380478,-0.998719,0.006719,0.000000
38027.000000,120.718773,118.000000,120.000000,119.000000,146.000000,0.723166,-0.408804,-0.874037,118.591354,121.524399,119.450546,144.380478,-0.998900,0.008419,0.000000
38037.000000,120.718910,116.000000,116.000000,119.000000,145.000000,0.723063,-0.409002,-0.874034,118.591354,121.524399,117.450493,144.381363,-0.998954,0.008894,0.000000
38047.000000,120.608475,119.000000,118.000000,122.000000,145.000000,0.722850,-0.409301,-0.874031,118.591354,119.524704,117.450493,144.382050,-0.998868,0.007989,0.000000
38057.000000,120.411819,114.000000,121.000000,119.000000,142.000000,0.722949,-0.409665,-0.874029,116.591194,119.524704,117.450409,144.381363,-0.998729,0.006564,0.000000
38067.000000,120.424538,119.000000,118.000000,122.000000,140.000000,0.723020,-0.409772,-0.874024,119.589920,119.525482,120.449272,141.382599,-0.998536,0.004626,0.000000
38077.000000,120.323853,121.000000,116.000000,120.000000,143.000000,0.723035,-0.409790,-0.874018,119.589920,119.525482,118.449440,141.382599,-0.998273,0.001987,0.000000
38087.000000,120.245453,116.000000,117.000000,119.000000,147.000000,0.722881,-0.410144,-0.874017,119.589920,118.525810,118.449440,142.382507,-0.997852,-0.002188,0.000000
38097.000000,119.907867,116.000000,116.000000,117.000000,142.000000,0.722612,-0.409951,-0.874010,116.589600,117.525734,117.449364,142.382507,-0.997930,-0.001379,0.000000
38107.000000,119.755630,114.000000,120.000000,123.000000,144.000000,0.722565,-0.410485,-0.874013,116.589439,118.525810,117.449364,143.383911,-0.998273,0.002014,0.000000
38117.000000,119.637032,112.000000,118.000000,120.000000,147.000000,0.722331,-0.410532,-0.874010,114.588959,119.525337,118.449638,143.383911,-0.998372,0.002944,0.000000
