I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
11.000000,126.000000,135.000000,138.000000,125.000000,129.000000,126.000000,0.000000,118.000000,126.000000,0.000000,0.000000,0.000000,1.855976,1.707355
21.000000,125.000000,132.000000,140.000000,127.000000,127.000000,124.000000,-0.000498,117.000000,125.000000,0.000000,0.000000,0.000000,1.867091,1.721275
31.000000,125.000000,129.000000,139.000000,126.000000,131.000000,128.000000,-0.000249,120.000000,125.000000,0.000000,0.000000,0.000000,1.878298,1.737911
41.000000,125.000000,131.000000,138.000000,125.000000,128.000000,125.000000,-0.002152,116.000000,125.000000,0.000000,0.000000,0.000000,1.889847,1.755227
51.000000,125.000000,135.000000,136.000000,123.000000,126.000000,123.000000,-0.002968,118.000000,124.000000,0.000000,0.000000,0.000000,1.900760,1.772194
61.000000,125.000000,133.000000,141.000000,128.000000,125.000000,122.000000,-0.001512,120.000000,125.000000,0.000000,0.000000,0.000000,1.911375,1.787806
71.000000,125.000000,133.000000,139.000000,126.000000,128.000000,125.000000,-0.001991,116.000000,125.000000,0.000000,0.000000,0.000000,1.921696,1.802405
81.000000,125.000000,129.000000,136.000000,123.000000,130.000000,127.000000,-0.002960,120.000000,125.000000,0.000000,0.000000,0.000000,1.931633,1.816304
91.000000,125.000000,132.000000,132.000000,119.000000,130.000000,127.000000,-0.005541,118.000000,124.000000,0.000000,0.000000,0.000000,1.941217,1.830668
101.000000,125.000000,132.000000,134.000000,121.000000,128.000000,125.000000,-0.003731,124.000000,125.000000,0.000000,0.000000,0.000000,1.951154,1.844612
111.000000,125.000000,131.000000,140.000000,127.000000,132.000000,129.000000,0.000739,120.000000,125.000000,0.000000,0.000000,0.000000,1.961450,1.858936
121.000000,125.000000,130.000000,136.000000,123.000000,127.000000,124.000000,-0.002751,118.000000,124.000000,0.000000,0.000000,0.000000,1.972125,1.873482
131.000000,125.000000,132.000000,136.000000,123.000000,129.000000,126.000000,0.000573,124.000000,125.000000,0.000000,0.000000,0.000000,1.981958,1.887874
141.000000,125.000000,128.000000,137.000000,124.000000,126.000000,123.000000,-0.003954,116.000000,124.000000,0.000000,0.000000,0.000000,1.991412,1.902197
151.000000,125.000000,129.000000,134.000000,121.000000,129.000000,126.000000,-0.004452,121.000000,124.000000,0.000000,0.000000,0.000000,2.000599,1.916086
161.000000,125.000000,130.000000,139.000000,126.000000,129.000000,126.000000,-0.003460,118.000000,124.000000,0.000000,0.000000,0.000000,2.010283,1.929556
171.000000,125.000000,129.000000,135.000000,122.000000,132.000000,129.000000,-0.003461,118.000000,124.000000,0.000000,0.000000,0.000000,2.019613,1.942624
181.000000,124.000000,126.000000,135.000000,122.000000,126.000000,123.000000,-0.005619,121.000000,124.000000,0.000000,0.000000,0.000000,2.028896,1.955408
191.000000,124.000000,132.000000,135.000000,122.000000,125.000000,122.000000,-0.005819,120.000000,124.000000,0.000000,0.000000,0.000000,2.038076,1.968206
201.000000,124.000000,129.000000,137.000000,124.000000,126.000000,123.000000,-0.006535,118.000000,124.000000,0.000000,0.000000,0.000000,2.046756,1.980520
211.000000,124.000000,131.000000,136.000000,123.000000,127.000000,124.000000,-0.005551,121.000000,124.000000,0.000000,0.000000,0.000000,2.054665,1.991940
221.000000,124.000000,134.000000,135.000000,122.000000,133.000000,130.000000,-0.003904,116.000000,124.000000,0.000000,0.000000,0.000000,2.063741,2.004201
231.000000,124.000000,132.000000,136.000000,123.000000,128.000000,125.000000,-0.002835,122.000000,124.000000,0.000000,0.000000,0.000000,2.073317,2.017766
241.000000,125.000000,134.000000,140.000000,127.000000,131.000000,128.000000,-0.001731,114.000000,125.000000,0.000000,0.000000,0.000000,2.081721,2.030231
251.000000,124.000000,130.000000,134.000000,121.000000,128.000000,125.000000,-0.003715,114.000000,124.000000,0.000000,0.000000,0.000000,2.089800,2.042549
261.000000,125.000000,136.000000,141.000000,128.000000,129.000000,126.000000,-0.001948,116.000000,124.000000,0.000000,0.000000,0.000000,2.097737,2.054860
271.000000,125.000000,133.000000,141.000000,128.000000,127.000000,124.000000,-0.001289,117.000000,125.000000,0.000000,0.000000,0.000000,2.106219,2.067005
281.000000,125.000000,138.000000,137.000000,124.000000,129.000000,126.000000,0.000167,119.000000,125.000000,0.000000,0.000000,0.000000,2.114913,2.078978
291.000000,125.000000,132.000000,140.000000,127.000000,124.000000,121.000000,-0.000199,118.000000,125.000000,0.000000,0.000000,0.000000,2.123407,2.090543
301.000000,125.000000,136.000000,139.000000,126.000000,127.000000,124.000000,0.000812,120.000000,125.000000,0.000000,0.000000,0.000000,2.131720,2.101737
311.000000,125.000000,136.000000,136.000000,123.000000,131.000000,128.000000,0.001181,116.000000,125.000000,0.000000,0.000000,0.000000,2.139914,2.113122
321.000000,125.000000,132.000000,134.000000,121.000000,126.000000,123.000000,0.000601,121.000000,125.000000,0.000000,0.000000,0.000000,2.147097,2.123433
331.000000,125.000000,133.000000,139.000000,126.000000,129.000000,126.000000,0.000949,118.000000,125.000000,0.000000,0.000000,0.000000,2.155917,2.135699
341.000000,125.000000,132.000000,141.000000,128.000000,127.000000,124.000000,0.000696,115.000000,125.000000,0.000000,0.000000,0.000000,2.163951,2.146748
351.000000,125.000000,132.000000,140.000000,127.000000,127.000000,124.000000,0.000865,119.000000,125.000000,0.000000,0.000000,0.000000,2.170870,2.156537
361.000000,125.000000,130.000000,138.000000,125.000000,130.000000,127.000000,0.001127,121.000000,125.000000,0.000000,0.000000,0.000000,2.178539,2.167556
371.000000,125.000000,131.000000,133.000000,120.000000,131.000000,128.000000,0.001227,123.000000,125.000000,0.000000,0.000000,0.000000,2.186701,2.179237
381.000000,125.000000,134.000000,140.000000,127.000000,128.000000,125.000000,0.001651,119.000000,125.000000,0.000000,0.000000,0.000000,2.194275,2.190291
391.000000,125.000000,130.000000,138.000000,125.000000,130.000000,127.000000,0.001567,119.000000,125.000000,0.000000,0.000000,0.000000,2.201595,2.200961
401.000000,125.000000,131.000000,143.000000,130.000000,125.000000,122.000000,0.001486,118.000000,125.000000,0.000000,0.000000,0.000000,2.209277,2.211188
411.000000,125.000000,128.000000,136.000000,123.000000,131.000000,128.000000,0.000995,118.000000,125.000000,0.000000,0.000000,0.000000,2.216180,2.220097
421.000000,125.000000,132.000000,140.000000,127.000000,130.000000,127.000000,0.000763,113.000000,125.000000,0.000000,0.000000,0.000000,2.223554,2.230123
431.000000,125.000000,127.000000,142.000000,129.000000,128.000000,125.000000,0.000750,120.000000,125.000000,0.000000,0.000000,0.000000,2.231688,2.241393
441.000000,125.000000,135.000000,140.000000,127.000000,124.000000,121.000000,0.000544,116.000000,124.000000,0.000000,0.000000,0.000000,2.238996,2.251487
451.000000,125.000000,129.000000,137.000000,124.000000,129.000000,126.000000,0.000266,119.000000,124.000000,0.000000,0.000000,0.000000,2.245404,2.260698
461.000000,125.000000,136.000000,136.000000,123.000000,130.000000,127.000000,0.001009,123.000000,125.000000,0.000000,0.000000,0.000000,2.252664,2.270855
