I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
11.000000,126.000000,134.000000,139.000000,127.000000,127.000000,126.000000,15.000000,119.000000,126.000000,0.000000,0.000000,0.000000,1.603649,1.368608
21.000000,128.000000,130.000000,141.000000,129.000000,129.000000,128.000000,15.000000,121.000000,128.000000,0.000000,0.000000,0.125900,1.612961,1.380463
31.000000,124.000000,133.000000,137.000000,125.000000,125.000000,124.000000,15.000000,117.000000,124.000000,0.000000,0.000000,-0.069029,1.622347,1.393256
41.000000,128.000000,135.000000,142.000000,130.000000,128.000000,127.000000,15.000000,122.000000,128.000000,0.000000,0.000000,0.048265,1.631290,1.405745
51.000000,127.000000,130.000000,140.000000,128.000000,127.000000,126.000000,15.000000,121.000000,127.000000,0.000000,0.000000,-0.018397,1.640249,1.418503
61.000000,128.000000,130.000000,140.000000,128.000000,129.000000,128.000000,15.000000,123.000000,128.000000,0.000000,0.000000,0.072921,1.648838,1.430660
71.000000,124.000000,131.000000,137.000000,125.000000,125.000000,124.000000,15.000000,119.000000,124.000000,0.000000,0.000000,-0.084142,1.657610,1.443250
81.000000,124.000000,126.000000,142.000000,130.000000,122.000000,121.000000,15.000000,122.000000,124.000000,0.000000,0.000000,-0.086357,1.666601,1.455703
91.000000,126.000000,129.000000,139.000000,127.000000,126.000000,125.000000,15.000000,119.000000,126.000000,0.000000,0.000000,-0.045759,1.675623,1.468116
101.000000,124.000000,135.000000,136.000000,124.000000,125.000000,124.000000,15.000000,119.000000,124.000000,0.000000,0.000000,-0.036190,1.684151,1.480598
111.000000,126.000000,133.000000,137.000000,125.000000,128.000000,127.000000,15.000000,124.000000,126.000000,0.000000,0.000000,0.041697,1.693105,1.493290
121.000000,126.000000,125.000000,139.000000,127.000000,129.000000,128.000000,15.000000,124.000000,126.000000,0.000000,0.000000,0.016762,1.701747,1.505367
131.000000,127.000000,134.000000,142.000000,130.000000,125.000000,124.000000,15.000000,121.000000,127.000000,0.000000,0.000000,0.068993,1.710216,1.517243
141.000000,126.000000,129.000000,138.000000,126.000000,127.000000,126.000000,15.000000,118.000000,126.000000,0.000000,0.000000,0.015581,1.717583,1.527564
151.000000,126.000000,131.000000,139.000000,127.000000,126.000000,125.000000,15.000000,119.000000,126.000000,0.000000,0.000000,0.004827,1.726070,1.540065
161.000000,124.000000,125.000000,145.000000,133.000000,124.000000,123.000000,15.000000,121.000000,124.000000,0.000000,0.000000,-0.071753,1.733882,1.550867
171.000000,124.000000,127.000000,134.000000,122.000000,127.000000,126.000000,15.000000,120.000000,124.000000,0.000000,0.000000,-0.062770,1.742055,1.562091
181.000000,127.000000,128.000000,143.000000,131.000000,127.000000,126.000000,15.000000,122.000000,127.000000,0.000000,0.000000,0.025941,1.750237,1.573031
191.000000,128.000000,134.000000,144.000000,132.000000,126.000000,125.000000,15.000000,122.000000,128.000000,0.000000,0.000000,0.092165,1.758092,1.583977
201.000000,123.000000,129.000000,138.000000,126.000000,121.000000,120.000000,15.000000,117.000000,123.000000,0.000000,0.000000,-0.035061,1.765274,1.595217
211.000000,124.000000,125.000000,136.000000,124.000000,128.000000,127.000000,15.000000,121.000000,124.000000,0.000000,0.000000,-0.058414,1.772550,1.606166
221.000000,129.000000,132.000000,143.000000,131.000000,125.000000,124.000000,15.000000,127.000000,129.000000,0.000000,0.000000,0.048698,1.780029,1.617054
231.000000,129.000000,132.000000,142.000000,130.000000,130.000000,129.000000,15.000000,121.000000,129.000000,0.000000,0.000000,0.126285,1.787649,1.627610
241.000000,124.000000,132.000000,138.000000,126.000000,123.000000,122.000000,15.000000,122.000000,124.000000,0.000000,0.000000,-0.005563,1.795352,1.637447
251.000000,126.000000,132.000000,136.000000,124.000000,130.000000,129.000000,15.000000,120.000000,126.000000,0.000000,0.000000,-0.063680,1.803168,1.647350
261.000000,127.000000,128.000000,140.000000,128.000000,128.000000,127.000000,15.000000,123.000000,127.000000,0.000000,0.000000,-0.047160,1.810979,1.657156
271.000000,128.000000,128.000000,140.000000,128.000000,129.000000,128.000000,15.000000,117.000000,128.000000,0.000000,0.000000,0.093177,1.818248,1.666823
281.000000,125.000000,129.000000,139.000000,127.000000,125.000000,124.000000,15.000000,122.000000,125.000000,0.000000,0.000000,-0.021809,1.824318,1.676160
291.000000,126.000000,131.000000,138.000000,126.000000,128.000000,127.000000,15.000000,122.000000,126.000000,0.000000,0.000000,-0.024074,1.831370,1.687229
301.000000,126.000000,131.000000,141.000000,129.000000,125.000000,124.000000,15.000000,116.000000,126.000000,0.000000,0.000000,-0.043341,1.837051,1.696266
311.000000,126.000000,129.000000,138.000000,126.000000,128.000000,127.000000,15.000000,118.000000,126.000000,0.000000,0.000000,0.014969,1.844629,1.706831
321.000000,125.000000,129.000000,137.000000,125.000000,126.000000,125.000000,15.000000,121.000000,125.000000,0.000000,0.000000,-0.022146,1.851368,1.716422
331.000000,128.000000,131.000000,142.000000,130.000000,127.000000,126.000000,15.000000,118.000000,128.000000,0.000000,0.000000,0.057498,1.857560,1.724891
341.000000,127.000000,132.000000,142.000000,130.000000,125.000000,124.000000,15.000000,124.000000,127.000000,0.000000,0.000000,0.030169,1.865322,1.735151
351.000000,129.000000,131.000000,144.000000,132.000000,128.000000,127.000000,15.000000,118.000000,129.000000,0.000000,0.000000,0.101272,1.871792,1.744573
361.000000,126.000000,130.000000,140.000000,128.000000,126.000000,125.000000,15.000000,120.000000,126.000000,0.000000,0.000000,-0.044221,1.877837,1.753927
371.000000,126.000000,128.000000,140.000000,128.000000,126.000000,125.000000,15.000000,119.000000,126.000000,0.000000,0.000000,-0.036139,1.883408,1.762063
381.000000,128.000000,129.000000,140.000000,128.000000,129.000000,128.000000,15.000000,126.000000,128.000000,0.000000,0.000000,-0.019743,1.889680,1.771349
391.000000,127.000000,129.000000,139.000000,127.000000,128.000000,127.000000,15.000000,122.000000,127.000000,0.000000,0.000000,0.014672,1.896809,1.781451
401.000000,125.000000,128.000000,141.000000,129.000000,124.000000,123.000000,15.000000,116.000000,125.000000,0.000000,0.000000,-0.033350,1.902938,1.789718
411.000000,123.000000,133.000000,135.000000,123.000000,125.000000,124.000000,15.000000,121.000000,123.000000,0.000000,0.000000,-0.122011,1.909806,1.799651
421.000000,126.000000,131.000000,139.000000,127.000000,127.000000,126.000000,15.000000,121.000000,126.000000,0.000000,0.000000,-0.032382,1.915398,1.807547
431.000000,128.000000,128.000000,142.000000,130.000000,129.000000,128.000000,15.000000,122.000000,128.000000,0.000000,0.000000,0.063771,1.922367,1.817344
441.000000,127.000000,129.000000,141.000000,129.000000,127.000000,126.000000,15.000000,120.000000,127.000000,0.000000,0.000000,0.084643,1.927707,1.825339
451.000000,126.000000,130.000000,139.000000,127.000000,127.000000,126.000000,15.000000,120.000000,126.000000,0.000000,0.000000,0.020050,1.933357,1.834065
461.000000,126.000000,129.000000,144.000000,132.000000,125.000000,124.000000,15.000000,119.000000,126.000000,0.000000,0.000000,-0.044674,1.939444,1.842547
471.000000,125.000000,129.000000,140.000000,128.000000,124.000000,123.000000,15.000000,123.000000,125.000000,0.000000,0.000000,-0.062178,1.945557,1.850674
481.000000,123.000000,124.000000,138.000000,126.000000,123.000000,122.000000,15.000000,122.000000,123.000000,0.000000,0.000000,-0.096765,1.952122,1.859941
491.000000,126.000000,133.000000,137.000000,125.000000,128.000000,127.000000,15.000000,123.000000,126.000000,0.000000,0.000000,-0.005312,1.957762,1.868334
501.000000,123.000000,129.000000,133.000000,121.000000,126.000000,125.000000,15.000000,118.000000,123.000000,0.000000,0.000000,-0.066082,1.963436,1.876781
511.000000,126.000000,130.000000,137.000000,125.000000,127.000000,126.000000,15.000000,126.000000,126.000000,0.000000,0.000000,0.057796,1.968328,1.884058
521.000000,126.000000,130.000000,139.000000,127.000000,127.000000,126.000000,15.000000,117.000000,126.000000,0.000000,0.000000,0.023431,1.974176,1.892973
531.000000,127.000000,130.000000,138.000000,126.000000,129.000000,128.000000,15.000000,122.000000,127.000000,0.000000,0.000000,0.088910,1.978717,1.900055
541.000000,126.000000,134.000000,142.000000,130.000000,124.000000,123.000000,15.000000,118.000000,126.000000,0.000000,0.000000,0.022919,1.985202,1.908268
551.000000,125.000000,128.000000,137.000000,125.000000,126.000000,125.000000,15.000000,118.000000,125.000000,0.000000,0.000000,-0.020521,1.990945,1.916155
561.000000,124.000000,130.000000,138.000000,126.000000,123.000000,122.000000,15.000000,115.000000,124.000000,0.000000,0.000000,-0.071318,1.995490,1.922882
571.000000,125.000000,128.000000,137.000000,125.000000,127.000000,126.000000,15.000000,118.000000,125.000000,0.000000,0.000000,-0.033972,2.000474,1.929948
581.000000,127.000000,129.000000,139.000000,127.000000,128.000000,127.000000,15.000000,113.000000,127.000000,0.000000,0.000000,0.044271,2.005779,1.936737
591.000000,126.000000,127.000000,137.000000,125.000000,128.000000,127.000000,15.000000,119.000000,126.000000,0.000000,0.000000,0.042350,2.011287,1.945027
601.000000,125.000000,132.000000,136.000000,124.000000,128.000000,127.000000,15.000000,122.000000,125.000000,0.000000,0.000000,0.004488,2.015986,1.952216
611.000000,127.000000,132.000000,143.000000,131.000000,125.000000,124.000000,15.000000,121.000000,127.000000,0.000000,0.000000,0.021703,2.021374,1.960164
621.000000,126.000000,127.000000,142.000000,130.000000,127.000000,126.000000,15.000000,118.000000,126.000000,0.000000,0.000000,-0.001333,2.026337,1.967574
631.000000,127.000000,130.000000,140.000000,128.000000,128.000000,127.000000,15.000000,118.000000,127.000000,0.000000,0.000000,0.044316,2.032432,1.975713
641.000000,124.000000,128.000000,135.000000,123.000000,126.000000,125.000000,15.000000,120.000000,124.000000,0.000000,0.000000,-0.066884,2.036970,1.981962
651.000000,127.000000,130.000000,139.000000,127.000000,128.000000,127.000000,15.000000,119.000000,127.000000,0.000000,0.000000,0.022121,2.042440,1.989584
661.000000,126.000000,128.000000,139.000000,127.000000,127.000000,126.000000,15.000000,123.000000,126.000000,0.000000,0.000000,-0.017753,2.046948,1.995817
671.000000,126.000000,131.000000,139.000000,127.000000,127.000000,126.000000,15.000000,121.000000,126.000000,0.000000,0.000000,0.044183,2.051924,2.002855
681.000000,126.000000,127.000000,141.000000,129.000000,127.000000,126.000000,15.000000,120.000000,126.000000,0.000000,0.000000,-0.014649,2.057188,2.010525
691.000000,128.000000,136.000000,140.000000,128.000000,129.000000,128.000000,15.000000,116.000000,128.000000,0.000000,0.000000,0.050222,2.061532,2.017404
701.000000,127.000000,127.000000,139.000000,127.000000,128.000000,127.000000,15.000000,120.000000,127.000000,0.000000,0.000000,0.026877,2.065428,2.023623
711.000000,125.000000,129.000000,138.000000,126.000000,125.000000,124.000000,15.000000,119.000000,125.000000,0.000000,0.000000,-0.029238,2.070265,2.030864
721.000000,128.000000,139.000000,142.000000,130.000000,127.000000,126.000000,15.000000,117.000000,128.000000,0.000000,0.000000,0.019169,2.074092,2.036623
731.000000,127.000000,133.000000,138.000000,126.000000,129.000000,128.000000,15.000000,119.000000,127.000000,0.000000,0.000000,-0.001529,2.078510,2.042526
741.000000,127.000000,133.000000,141.000000,129.000000,127.000000,126.000000,15.000000,118.000000,127.000000,0.000000,0.000000,0.047667,2.083432,2.048771
