I0,I1,I2,I3,I4,I5
0.012,-0.003,0.200,14.979,114.062,-9.233
0.012,0.005,0.100,6.912,114.068,-12.837
0.003,0.005,0.000,-1.977,114.066,-11.319
0.003,-0.003,-0.100,6.247,114.073,-5.571
0.006,0.021,0.300,-14.290,114.059,-18.367
0.006,0.003,-0.200,3.020,114.062,-6.815
0.003,0.019,0.200,-15.337,114.047,-14.796
0.003,0.025,0.100,-21.697,114.026,-16.886
-0.006,0.015,-0.100,-20.439,114.006,-9.681
-0.006,0.006,-0.100,-11.397,113.995,-3.638
0.001,-0.002,-0.100,3.707,113.998,1.395
0.001,0.014,0.200,-12.159,113.987,-7.649
-0.001,0.005,-0.100,-5.922,113.981,-1.876
-0.001,0.020,0.200,-21.233,113.960,-10.281
-0.004,0.019,0.000,-22.142,113.939,-8.359
-0.004,-0.007,-0.300,2.845,113.942,6.500
0.006,0.010,0.200,-3.962,113.938,-3.248
0.006,-0.007,-0.200,12.483,113.950,6.306
0.005,-0.030,-0.300,35.215,113.984,18.566
0.005,-0.020,0.100,24.986,114.008,10.969
0.011,0.006,0.300,5.586,114.014,-4.209
0.011,-0.011,-0.200,21.703,114.035,5.257
0.006,-0.018,-0.100,23.365,114.057,8.653
0.006,-0.009,0.100,14.113,114.071,2.595
0.007,0.024,0.400,-16.417,114.055,-15.641
0.007,0.022,0.000,-14.525,114.041,-13.015
-0.005,0.020,0.000,-24.756,114.017,-10.737
-0.005,-0.005,-0.300,0.365,114.017,4.435
0.003,0.003,0.100,-0.055,114.017,-0.638
0.003,-0.005,-0.100,8.036,114.025,3.967
0.003,-0.005,0.000,7.553,114.032,3.348
0.003,0.012,0.200,-8.492,114.024,-5.992
-0.003,0.019,0.100,-21.363,114.004,-9.277
-0.003,0.033,0.200,-35.570,113.969,-16.323
-0.010,0.055,0.300,-63.123,113.908,-26.426
-0.010,0.034,-0.200,-43.161,113.866,-12.580
-0.012,0.040,0.100,-50.218,113.817,-14.215
-0.012,0.012,-0.300,-23.600,113.794,2.145
-0.005,0.019,0.100,-23.527,113.772,-1.926
-0.005,0.018,0.000,-22.009,113.750,-0.882
-0.007,0.008,-0.100,-15.331,113.735,4.390
-0.007,-0.016,-0.300,8.846,113.744,17.520
0.005,-0.007,0.100,12.030,113.756,10.652
0.005,0.026,0.400,-19.878,113.736,-8.321
-0.010,0.016,-0.100,-25.241,113.713,-1.963
-0.010,-0.010,-0.300,-0.503,113.712,12.116
0.003,-0.001,0.100,3.425,113.716,6.077
0.003,-0.009,-0.100,11.192,113.726,9.829
0.002,-0.032,-0.300,33.691,113.759,21.656
0.002,-0.038,-0.100,39.011,113.797,22.476
0.014,-0.035,0.000,47.565,113.843,18.575
0.014,-0.056,-0.300,68.374,113.909,28.396
0.022,-0.035,0.200,55.990,113.964,14.301
0.022,-0.049,-0.200,68.899,114.030,20.116
0.020,-0.053,-0.100,71.310,114.100,20.369
0.020,-0.032,0.200,51.504,114.149,7.217
0.016,-0.046,-0.200,60.402,114.208,13.868
0.016,-0.002,0.500,17.609,114.225,-11.535
0.006,-0.010,-0.100,15.655,114.240,-6.076
0.006,-0.017,-0.100,22.712,114.262,-1.508
0.012,-0.016,0.000,27.306,114.289,-2.114
0.012,-0.031,-0.200,41.746,114.329,6.201
0.018,-0.020,0.100,36.970,114.365,-0.163
0.018,-0.034,-0.200,51.073,114.415,7.769
0.020,-0.032,0.000,50.501,114.463,5.474
0.020,-0.053,-0.300,71.533,114.533,16.730
0.028,-0.041,0.100,67.462,114.598,8.316
0.028,-0.014,0.300,40.732,114.638,-7.517
0.014,-0.021,-0.100,34.330,114.671,-2.967
0.014,-0.027,-0.100,40.557,114.710,0.825
0.020,-0.025,0.000,44.139,114.753,-0.442
0.020,-0.031,-0.100,50.036,114.802,2.912
0.023,-0.012,0.200,34.261,114.835,-7.534
0.023,-0.011,0.000,33.295,114.867,-7.323
0.016,0.006,0.200,10.114,114.877,-15.890
0.016,-0.011,-0.200,26.230,114.902,-5.256
0.016,0.014,0.300,1.743,114.904,-18.409
0.016,-0.003,-0.200,18.519,114.922,-7.153
0.013,0.005,0.100,7.402,114.929,-10.975
0.013,0.005,0.000,7.804,114.937,-9.652
0.010,0.028,0.300,-18.125,114.919,-21.680
0.010,0.034,0.100,-23.743,114.896,-22.665
-0.002,0.031,0.000,-32.468,114.865,-18.900
-0.002,0.029,0.000,-30.011,114.836,-15.631
-0.001,0.027,0.000,-26.518,114.810,-12.799
-0.001,0.048,0.300,-47.958,114.763,-23.552
-0.009,0.069,0.300,-75.517,114.690,-32.267
-0.009,0.047,-0.200,-54.463,114.637,-17.224
-0.010,0.059,0.200,-67.901,114.572,-22.232
-0.010,0.063,0.100,-71.092,114.503,-21.800
-0.018,0.066,0.100,-81.418,114.424,-21.268
-0.018,0.036,-0.300,-52.760,114.373,-3.057
-0.010,0.033,0.000,-42.184,114.332,-1.155
-0.010,0.023,-0.100,-31.726,114.301,4.830
-0.006,0.045,0.300,-49.515,114.253,-7.853
-0.006,0.033,-0.100,-38.155,114.216,-0.692
-0.011,0.015,-0.200,-25.170,114.192,9.643
-0.011,-0.003,-0.200,-8.342,114.183,18.123
0.002,0.006,0.100,-3.692,114.180,11.800
0.002,-0.003,-0.100,4.594,114.184,15.270
0.002,0.013,0.200,-11.502,114.173,4.821
0.002,0.020,0.100,-18.288,114.155,0.530
-0.007,0.051,0.400,-57.029,114.100,-16.227
-0.007,0.039,-0.100,-45.212,114.056,-7.972
-0.016,0.012,-0.300,-26.900,114.030,7.727
-0.016,-0.021,-0.400,5.368,114.035,25.065
0.006,-0.012,0.100,17.604,114.047,17.219
0.006,0.013,0.300,-6.828,114.040,1.785
-0.006,0.004,-0.100,-10.417,114.030,6.592
-0.006,-0.028,-0.400,21.275,114.051,23.719
0.009,-0.050,-0.300,57.663,114.105,33.310
0.009,-0.054,-0.100,61.594,114.165,32.186
0.020,-0.066,-0.200,83.932,114.246,35.397
0.020,-0.052,0.100,70.952,114.315,24.573
0.021,-0.040,0.100,60.307,114.374,15.414
0.021,-0.061,-0.300,80.681,114.452,25.307
0.026,-0.056,0.000,80.235,114.530,20.096
0.026,-0.068,-0.200,91.521,114.618,24.420
0.030,-0.046,0.200,74.714,114.691,10.205
0.030,-0.034,0.100,63.255,114.752,2.754
0.019,-0.024,0.100,42.054,114.793,-3.438
0.019,-0.038,-0.200,55.876,114.847,4.663
0.021,-0.019,0.200,39.406,114.885,-6.267
0.021,-0.017,0.000,37.933,114.922,-6.467
0.015,0.000,0.200,14.170,114.936,-15.381
0.015,0.000,0.000,14.178,114.950,-13.838
0.008,0.016,0.200,-7.582,114.942,-21.251
0.008,-0.001,-0.200,9.359,114.951,-9.618
0.009,-0.009,-0.100,17.409,114.968,-4.309
0.009,-0.000,0.100,8.855,114.977,-8.679
0.009,0.008,0.100,1.229,114.978,-12.227
0.009,-0.001,-0.100,9.669,114.987,-6.268
0.009,0.023,0.300,-13.732,114.974,-18.883
0.009,0.021,0.000,-11.919,114.962,-15.978
0.000,0.028,0.100,-26.756,114.936,-17.844
0.000,0.025,0.000,-24.595,114.913,-14.847
-0.002,0.023,0.000,-24.716,114.889,-12.246
-0.002,0.029,0.100,-30.727,114.859,-14.395
-0.004,0.011,-0.200,-14.778,114.845,-2.859
-0.004,0.010,0.000,-13.907,114.831,-2.084
0.003,0.017,0.100,-14.111,114.817,-5.826
0.003,0.000,-0.200,2.933,114.820,4.322
0.005,0.016,0.200,-11.276,114.809,-4.910
0.005,0.023,0.100,-17.861,114.792,-8.114
-0.003,0.021,0.000,-23.136,114.770,-6.303
-0.003,0.019,0.000,-21.496,114.749,-4.752
-0.002,0.034,0.200,-34.963,114.715,-12.231
-0.002,0.063,0.400,-63.681,114.653,-27.125
-0.019,0.098,0.500,-115.018,114.557,-43.641
-0.019,0.090,0.000,-107.338,114.453,-34.966
-0.033,0.059,-0.300,-89.589,114.366,-14.304
-0.033,0.014,-0.500,-45.770,114.322,11.719
-0.008,0.013,0.000,-20.235,114.310,11.172
-0.008,-0.012,-0.300,4.310,114.314,23.830
0.002,-0.027,-0.200,28.122,114.342,29.719
0.002,-0.009,0.200,10.324,114.352,16.759
0.001,-0.016,-0.100,16.964,114.368,19.093
0.001,0.009,0.300,-7.822,114.360,3.273
-0.005,0.016,0.100,-21.229,114.340,-1.052
-0.005,0.023,0.100,-27.783,114.313,-4.625
-0.011,0.005,-0.200,-16.024,114.297,5.654
-0.011,0.005,0.000,-15.613,114.282,5.320
-0.005,0.020,0.200,-24.446,114.259,-3.800
-0.005,0.059,0.500,-62.043,114.198,-24.521
-0.026,0.094,0.500,-117.213,114.117,-41.481
-0.026,0.079,-0.100,-101.995,114.018,-28.792
-0.036,0.040,-0.400,-74.588,113.946,-4.856
-0.036,0.053,0.200,-87.109,113.862,-11.397
-0.028,0.057,0.100,-82.650,113.781,-12.322
-0.028,0.028,-0.300,-54.676,113.728,4.609
-0.020,0.042,0.200,-60.923,113.669,-3.407
-0.020,0.023,-0.200,-41.950,113.629,7.582
-0.020,0.037,0.200,-55.255,113.575,-0.979
-0.020,0.018,-0.200,-36.687,113.540,9.539
-0.017,-0.024,-0.500,6.159,113.546,31.373
-0.017,-0.014,0.100,-3.526,113.542,22.800
-0.005,-0.037,-0.300,31.067,113.572,33.119
-0.005,-0.026,0.100,20.360,113.592,23.798
0.000,-0.040,-0.200,39.275,113.630,29.090
0.000,-0.052,-0.200,51.851,113.680,33.240
0.011,-0.080,-0.400,89.884,113.767,45.209
0.011,-0.066,0.100,75.754,113.841,32.758
0.019,-0.077,-0.200,93.372,113.931,35.387
0.019,-0.070,0.000,87.371,114.016,28.480
0.023,-0.041,0.300,62.125,114.076,9.334
0.023,-0.046,-0.100,66.768,114.141,11.006
0.014,-0.058,-0.200,70.861,114.210,16.702
0.014,-0.069,-0.200,82.003,114.289,21.285
0.025,-0.072,-0.100,94.934,114.381,20.510
0.025,-0.082,-0.200,104.992,114.483,24.103
0.032,-0.059,0.200,89.773,114.570,9.286
0.032,-0.071,-0.200,100.794,114.668,14.543
0.030,-0.049,0.200,77.323,114.743,1.180
0.030,-0.045,0.000,73.480,114.814,-1.095
0.022,-0.057,-0.200,77.944,114.890,5.831
0.022,-0.037,0.200,57.757,114.946,-6.081
0.021,-0.050,-0.200,69.575,115.013,1.704
0.021,-0.046,0.000,65.660,115.077,-0.664
0.026,-0.050,-0.100,75.002,115.149,1.781
0.026,-0.054,-0.100,78.901,115.226,3.792
0.031,-0.026,0.300,55.917,115.280,-12.174
0.031,-0.032,-0.100,61.726,115.340,-7.696
0.024,-0.005,0.300,28.487,115.368,-21.527
0.024,0.035,0.500,-11.127,115.357,-41.607
-0.001,0.032,0.000,-32.497,115.338,-35.900
-0.001,0.006,-0.300,-6.442,115.331,-17.688
0.010,0.013,0.100,-3.614,115.328,-20.066
0.010,0.044,0.400,-33.933,115.295,-35.075
-0.005,0.081,0.500,-83.954,115.213,-51.622
-0.005,0.106,0.400,-108.988,115.108,-60.510
-0.030,0.090,-0.100,-117.773,115.041,-45.385
-0.030,0.059,-0.300,-87.219,114.956,-23.699
-0.015,0.062,0.100,-75.386,114.885,-23.152
-0.015,0.081,0.300,-94.056,114.794,-31.315
-0.025,0.066,-0.100,-89.915,114.706,-20.223
-0.025,0.085,0.300,-108.226,114.602,-28.477
-0.029,0.110,0.400,-136.478,114.469,-39.484
-0.029,0.101,0.000,-127.829,114.345,-30.682
-0.039,0.093,0.000,-129.311,114.220,-23.148
-0.039,0.110,0.300,-145.511,114.079,-29.925
-0.045,0.117,0.200,-158.596,113.925,-30.896
-0.045,0.092,-0.200,-133.735,113.796,-13.854
-0.042,0.044,-0.500,-84.397,113.714,13.569
-0.042,0.049,0.100,-88.756,113.628,9.765
-0.027,0.053,0.100,-78.651,113.551,6.538
-0.027,0.073,0.300,-98.021,113.456,-4.986
-0.038,0.051,-0.200,-87.456,113.372,7.512
-0.038,0.039,-0.100,-75.627,113.298,13.399
-0.028,0.020,-0.200,-46.387,113.253,22.568
-0.028,0.018,0.000,-44.842,113.210,21.179
-0.021,0.025,0.100,-44.729,113.167,15.459
-0.021,0.007,-0.200,-27.114,113.140,23.799
-0.018,-0.002,-0.100,-15.757,113.125,26.114
-0.018,-0.026,-0.300,7.620,113.132,36.623
-0.006,-0.016,0.100,9.331,113.141,27.430
-0.006,-0.030,-0.200,23.786,113.164,32.800
-0.004,-0.068,-0.500,62.447,113.225,50.183
-0.004,-0.071,-0.100,64.961,113.288,46.575
0.013,-0.097,-0.400,107.320,113.381,56.415
0.013,-0.129,-0.500,138.926,113.515,68.512
0.037,-0.143,-0.300,176.481,113.619,69.179
0.037,-0.163,-0.400,196.647,113.810,73.578
0.054,-0.150,0.000,200.461,113.982,59.032
0.054,-0.162,-0.300,212.198,114.187,59.716
0.057,-0.157,-0.100,209.559,114.391,51.004
0.057,-0.129,0.200,181.547,114.567,30.183
0.049,-0.134,-0.200,179.640,114.741,30.302
0.049,-0.108,0.200,153.423,114.889,12.558
0.045,-0.115,-0.200,157.253,115.042,15.365
0.045,-0.122,-0.200,163.913,115.201,17.566
0.056,-0.104,0.100,157.317,115.353,6.048
0.056,-0.064,0.400,117.796,115.468,-16.737
0.038,-0.027,0.400,63.614,115.518,-35.469
0.038,-0.033,-0.100,69.363,115.586,-28.695
0.028,-0.006,0.300,33.151,115.618,-40.457
0.028,-0.013,-0.100,40.526,115.657,-32.272
0.022,-0.028,-0.200,48.919,115.704,-20.837
0.022,-0.018,0.100,38.853,115.742,-24.402
0.023,0.015,0.400,7.439,115.749,-40.358
0.023,0.022,0.100,0.801,115.750,-40.048
0.010,0.004,-0.200,5.194,115.755,-26.270
0.010,0.020,0.200,-10.145,115.745,-32.252
0.009,0.002,-0.200,6.447,115.752,-19.347
0.009,-0.014,-0.200,22.315,115.773,-8.507
0.024,0.003,0.200,19.964,115.793,-17.063
0.024,-0.005,-0.100,28.064,115.820,-10.811
0.020,0.011,0.200,8.824,115.828,-18.748
0.020,0.043,0.400,-21.639,115.807,-33.970
0.002,0.079,0.500,-75.095,115.746,-50.702
0.002,0.105,0.400,-100.252,115.649,-59.751
-0.023,0.136,0.500,-156.245,115.560,-71.165
-0.023,0.125,0.000,-145.551,115.419,-58.046
-0.035,0.099,-0.200,-131.453,115.292,-37.919
-0.035,0.100,0.100,-131.496,115.164,-34.151
-0.028,0.068,-0.300,-93.437,115.074,-13.158
-0.028,0.054,-0.100,-80.302,114.996,-4.471
-0.013,0.074,0.300,-85.014,114.913,-14.841
-0.013,0.100,0.400,-110.588,114.806,-27.710
-0.033,0.092,0.000,-122.033,114.716,-20.543
-0.033,0.101,0.200,-130.507,114.590,-23.245
-0.036,0.093,0.000,-125.816,114.468,-16.496
-0.036,0.069,-0.200,-102.883,114.368,-1.976
-0.027,0.080,0.200,-104.644,114.266,-7.537
-0.027,0.089,0.200,-114.084,114.156,-12.082
-0.038,0.090,0.100,-125.064,114.035,-11.348
-0.038,0.059,-0.300,-94.481,113.943,6.950
-0.029,0.022,-0.400,-50.385,113.894,26.445
-0.029,0.004,-0.200,-32.966,113.862,33.576
-0.010,-0.004,-0.100,-5.820,113.858,34.811
-0.010,-0.020,-0.200,9.550,113.867,39.956
-0.001,-0.058,-0.500,55.677,113.921,57.096
-0.001,-0.085,-0.400,82.484,114.001,66.431
0.025,-0.127,-0.600,148.299,114.084,82.429
0.025,-0.148,-0.400,169.734,114.248,86.216
0.052,-0.129,0.100,176.747,114.344,66.662
0.052,-0.086,0.400,135.306,114.475,36.738
0.032,-0.095,-0.200,124.842,114.567,38.067
0.032,-0.064,0.300,93.843,114.657,16.863
0.026,-0.075,-0.200,99.017,114.753,21.171
0.026,-0.053,0.200,77.484,114.829,6.969
0.025,-0.064,-0.200,87.215,114.913,12.753
0.025,-0.083,-0.300,105.680,115.016,21.841
0.038,-0.053,0.300,88.874,115.102,2.791
0.038,-0.056,-0.100,92.586,115.191,4.595
0.030,-0.084,-0.400,111.302,115.299,19.252
0.030,-0.101,-0.300,128.242,115.424,26.834
0.049,-0.093,0.000,139.486,115.527,19.698
0.049,-0.078,0.100,124.346,115.648,9.231
0.043,-0.071,0.000,112.550,115.757,4.891
0.043,-0.058,0.100,99.108,115.853,-3.143
0.038,-0.053,0.000,89.663,115.940,-5.369
0.038,-0.049,0.000,85.498,116.023,-7.169
0.037,-0.029,0.200,64.640,116.086,-17.402
0.037,-0.011,0.200,46.689,116.131,-25.736
0.024,-0.026,-0.200,48.697,116.178,-14.831
0.024,-0.008,0.200,30.995,116.208,-23.282
0.024,-0.007,0.000,30.467,116.238,-21.294
0.024,-0.007,0.000,29.910,116.267,-19.478
0.024,0.010,0.200,13.780,116.280,-26.617
0.024,0.017,0.100,6.723,116.286,-27.916
0.015,0.040,0.300,-24.220,116.263,-37.569
0.015,0.029,-0.100,-13.259,116.250,-27.660
0.010,0.034,0.100,-23.989,116.227,-28.035
0.010,0.048,0.200,-36.977,116.191,-32.520
0.002,0.052,0.100,-48.839,116.144,-31.574
0.002,0.040,-0.100,-36.939,116.108,-21.739
0.004,0.044,0.100,-40.113,116.069,-22.221
0.004,0.033,-0.100,-28.786,116.041,-13.642
0.005,0.038,0.100,-32.799,116.009,-15.230
0.005,0.019,-0.200,-14.118,115.996,-3.223
0.007,0.018,0.000,-10.438,115.985,-2.055
0.007,0.040,0.300,-32.572,115.954,-14.272
0.000,0.061,0.300,-59.428,115.896,-24.273
0.000,0.064,0.100,-62.483,115.836,-23.560
-0.010,0.051,-0.100,-60.216,115.777,-13.981
-0.010,0.047,0.000,-56.216,115.723,-10.337
-0.006,0.051,0.100,-55.570,115.669,-11.638
-0.006,0.031,-0.200,-35.876,115.634,0.578
-0.001,0.029,0.000,-29.241,115.606,1.888
-0.001,0.026,0.000,-26.999,115.580,2.958
-0.000,0.032,0.100,-32.005,115.549,-0.580
-0.000,0.054,0.300,-52.999,115.497,-12.304
-0.012,0.049,0.000,-59.938,115.439,-8.714
-0.012,0.053,0.100,-63.909,115.377,-10.072
-0.013,0.041,-0.100,-53.389,115.325,-2.315
-0.013,0.014,-0.300,-26.645,115.300,12.926
0.000,0.029,0.200,-28.097,115.272,3.442
0.000,0.010,-0.200,-10.165,115.263,13.162
0.000,0.026,0.200,-24.862,115.238,3.505
0.000,0.024,0.000,-22.855,115.216,4.281
-0.006,0.006,-0.200,-11.077,115.206,13.689
-0.006,-0.011,-0.200,5.047,115.210,21.369
0.007,-0.010,0.000,16.537,115.226,18.757
0.007,-0.017,-0.100,23.599,115.249,20.845
0.009,0.000,0.200,9.036,115.258,9.207
0.009,0.000,0.000,9.054,115.267,8.296
0.003,-0.008,-0.100,10.412,115.277,11.876
0.003,-0.031,-0.300,33.321,115.309,23.546
0.015,-0.045,-0.200,58.292,115.366,28.619
0.015,-0.041,0.000,54.789,115.419,23.792
0.020,-0.054,-0.200,72.166,115.489,28.404
0.020,-0.066,-0.200,83.626,115.570,31.995
0.031,-0.052,0.100,81.172,115.649,21.513
0.031,-0.064,-0.200,92.753,115.739,25.862
0.032,-0.059,0.000,88.737,115.825,20.456
0.032,-0.070,-0.200,99.794,115.921,24.616
0.036,-0.049,0.200,82.706,116.001,10.264
0.036,-0.053,-0.100,86.734,116.086,11.498
0.031,-0.033,0.200,62.084,116.146,-0.772
0.031,-0.038,-0.100,67.375,116.211,2.274
0.027,-0.019,0.200,44.502,116.254,-8.421
0.027,-0.001,0.200,27.341,116.281,-17.210
0.014,-0.017,-0.200,30.364,116.310,-6.749
0.014,-0.024,-0.100,36.851,116.346,-2.434
0.023,-0.030,-0.100,51.948,116.396,1.159
0.023,-0.044,-0.200,65.279,116.459,8.524
0.032,-0.024,0.200,54.544,116.512,-3.046
0.032,-0.022,0.000,52.656,116.563,-3.801
0.024,-0.036,-0.200,59.646,116.621,4.404
0.024,-0.025,0.100,48.953,116.669,-2.037
0.027,-0.023,0.000,49.508,116.717,-2.955
0.027,-0.022,0.000,47.671,116.763,-3.690
0.027,-0.012,0.100,37.595,116.799,-8.670
0.027,-0.011,0.000,36.667,116.835,-8.324
0.023,0.014,0.300,8.918,116.843,-21.171
0.023,0.013,0.000,10.014,116.853,-18.438
0.014,0.020,0.100,-5.752,116.848,-20.429
0.014,0.010,-0.100,3.644,116.851,-13.113
0.015,0.025,0.200,-10.619,116.841,-20.151
0.015,0.015,-0.100,-0.785,116.840,-12.617
0.012,0.006,-0.100,5.813,116.846,-6.278
0.012,-0.010,-0.200,21.976,116.867,3.421
0.022,0.006,0.200,14.935,116.882,-6.176
0.022,-0.002,-0.100,23.284,116.904,-0.873
0.019,-0.026,-0.300,43.502,116.946,12.325
0.019,-0.024,0.000,41.475,116.986,9.955
0.028,-0.022,0.000,48.502,117.033,7.913
0.028,0.004,0.300,23.266,117.056,-7.042
0.018,0.004,0.000,14.102,117.070,-6.168
0.018,-0.021,-0.300,37.900,117.106,7.805
0.027,-0.011,0.100,37.443,117.143,1.713
0.027,-0.010,0.000,36.574,117.178,1.054
0.022,-0.009,0.000,30.516,117.208,0.500
0.022,-0.033,-0.300,53.302,117.259,13.238
0.032,-0.030,0.000,61.119,117.319,10.479
0.032,-0.036,-0.100,66.606,117.383,12.510
0.033,-0.001,0.400,32.757,117.415,-7.908
0.033,-0.001,0.000,32.697,117.447,-7.150
0.020,0.007,0.100,12.109,117.458,-10.866
0.020,-0.001,-0.100,20.525,117.478,-5.056
0.020,-0.001,0.000,20.623,117.498,-4.605
0.020,-0.009,-0.100,28.373,117.526,0.206
0.023,0.008,0.200,15.080,117.540,-9.013
0.023,-0.009,-0.200,31.362,117.571,1.026
0.023,-0.008,0.000,30.550,117.600,0.531
0.023,0.000,0.100,22.066,117.622,-4.284
0.020,-0.032,-0.400,50.431,117.671,13.764
0.020,-0.029,0.000,47.954,117.717,10.997
0.032,-0.027,0.000,57.599,117.773,8.618
0.032,-0.041,-0.200,71.183,117.842,15.380
0.037,-0.037,0.000,73.070,117.913,12.055
0.037,-0.042,-0.100,77.981,117.989,13.606
0.041,-0.039,0.000,78.245,118.064,10.381
0.041,-0.020,0.200,59.509,118.122,-1.172
0.034,-0.010,0.100,43.102,118.164,-6.329
0.034,-0.017,-0.100,50.137,118.212,-1.748
0.033,0.008,0.300,24.816,118.236,-15.541
0.033,0.007,0.000,25.439,118.261,-13.637
0.024,0.007,0.000,16.845,118.277,-11.952
0.024,-0.010,-0.200,33.053,118.310,-1.661
0.030,-0.017,-0.100,46.431,118.355,2.474
0.030,0.000,0.200,29.417,118.383,-7.323
0.027,-0.008,-0.100,34.215,118.416,-2.176
0.027,-0.015,-0.100,41.452,118.456,2.103
0.033,0.010,0.300,22.763,118.478,-11.970
0.033,-0.007,-0.200,39.237,118.516,-1.528
0.030,-0.006,0.000,35.409,118.551,-1.669
0.030,-0.006,0.000,34.928,118.585,-1.772
0.030,0.019,0.300,10.908,118.595,-15.044
0.030,0.001,-0.200,28.062,118.622,-3.912
0.027,0.001,0.000,25.179,118.647,-3.464
0.027,0.017,0.200,9.592,118.656,-11.866
0.021,0.008,-0.100,13.092,118.669,-5.527
0.021,0.015,0.100,5.857,118.675,-9.034
0.022,0.014,0.000,7.672,118.682,-7.466
0.022,0.005,-0.100,16.602,118.698,-1.708
0.025,-0.004,-0.100,28.261,118.725,3.074
0.025,0.021,0.300,4.459,118.730,-10.592
0.019,0.011,-0.100,8.209,118.738,-4.222
0.019,-0.014,-0.300,32.595,118.769,9.886
0.032,-0.005,0.100,36.034,118.804,3.888
0.032,-0.004,0.000,35.663,118.839,3.291
0.029,-0.020,-0.200,47.604,118.885,11.570
0.029,-0.010,0.100,38.195,118.922,5.132
0.031,-0.010,0.000,40.189,118.961,4.161
0.031,-0.025,-0.200,55.118,119.014,12.124
0.037,-0.023,0.000,58.713,119.071,9.820
0.037,-0.013,0.100,49.084,119.119,3.433
0.033,-0.004,0.100,36.542,119.154,-1.882
0.033,-0.020,-0.200,51.912,119.205,6.932
0.036,-0.026,-0.100,60.794,119.264,9.775
0.036,-0.040,-0.200,74.430,119.336,16.450
0.044,-0.029,0.100,71.753,119.405,8.646
0.044,-0.034,-0.100,77.336,119.480,10.914
0.043,-0.008,0.300,49.989,119.529,-4.894
0.043,-0.007,0.000,49.384,119.577,-4.745
0.033,-0.007,0.000,39.108,119.614,-4.583
0.033,0.026,0.400,7.235,119.621,-22.012
0.021,0.016,-0.100,5.339,119.627,-14.268
0.021,0.023,0.100,-1.254,119.625,-16.541
0.022,0.013,-0.100,9.291,119.634,-9.491
0.022,-0.004,-0.200,25.976,119.660,0.822
0.032,0.012,0.200,19.531,119.679,-8.245
0.032,0.003,-0.100,28.322,119.706,-2.487
0.029,0.011,0.100,17.680,119.723,-6.499
0.029,0.026,0.200,2.855,119.726,-14.169
0.020,0.016,-0.100,4.063,119.730,-7.206
0.020,-0.001,-0.200,20.994,119.750,3.016
0.030,-0.001,0.000,30.534,119.780,2.656
0.030,0.007,0.100,22.598,119.802,-2.063
0.027,-0.018,-0.300,43.671,119.844,11.646
0.027,-0.024,-0.100,50.125,119.893,14.104
0.039,-0.014,0.100,52.341,119.943,7.227
0.039,-0.021,-0.100,59.059,120.001,10.274
0.038,0.013,0.400,25.256,120.025,-9.285
0.038,0.012,0.000,26.238,120.051,-7.806
0.026,0.019,0.100,6.915,120.057,-10.918
0.026,0.001,-0.200,24.053,120.081,-0.208
0.029,-0.015,-0.200,43.201,120.122,8.662
0.029,0.002,0.200,26.346,120.148,-1.663
0.029,0.002,0.000,26.637,120.174,-1.399
0.029,-0.014,-0.200,42.477,120.215,7.631
0.035,0.003,0.200,31.663,120.246,-2.554
0.035,0.003,0.000,31.899,120.277,-2.166
0.029,0.011,0.100,18.001,120.294,-6.228
0.029,0.002,-0.100,26.668,120.320,-0.741
0.029,0.010,0.100,19.115,120.338,-4.992
0.029,-0.015,-0.300,43.385,120.381,9.129
0.035,0.002,0.200,32.517,120.412,-1.253
0.035,-0.014,-0.200,48.355,120.459,7.761
0.035,0.003,0.200,31.194,120.489,-2.438
0.035,-0.013,-0.200,47.108,120.535,6.738
0.035,0.004,0.200,30.092,120.564,-3.319
0.035,0.004,0.000,30.390,120.593,-2.820
0.028,0.011,0.100,16.707,120.610,-6.783
0.028,0.010,0.000,17.587,120.627,-5.611
0.026,0.026,0.200,0.056,120.627,-13.396
0.026,0.015,-0.100,9.896,120.636,-6.534
0.021,0.022,0.100,-0.977,120.635,-9.601
0.021,-0.004,-0.300,24.285,120.659,5.537
0.030,0.013,0.200,16.573,120.675,-3.973
0.030,-0.012,-0.300,41.091,120.715,10.184
0.033,-0.011,0.000,43.079,120.757,8.625
0.033,0.006,0.200,26.513,120.782,-1.535
0.026,0.021,0.200,5.166,120.787,-9.935
0.026,0.011,-0.100,14.664,120.802,-3.611
0.022,0.011,0.000,11.148,120.812,-2.745
0.022,0.018,0.100,4.134,120.816,-6.407
0.021,0.024,0.100,-3.027,120.813,-9.388
0.021,0.014,-0.100,6.717,120.820,-2.980
0.020,0.029,0.200,-8.994,120.811,-10.851
0.020,0.035,0.100,-14.545,120.797,-12.882
0.013,0.008,-0.300,5.138,120.802,3.140
0.013,-0.001,-0.100,13.611,120.815,7.581
0.026,-0.009,-0.100,34.261,120.848,11.198
0.026,-0.008,0.000,33.592,120.881,9.703
0.028,0.009,0.200,18.408,120.899,-0.413
0.028,0.008,0.000,19.097,120.917,0.015
0.021,0.015,0.100,5.723,120.923,-4.031
0.021,-0.002,-0.200,22.613,120.945,5.851
0.025,0.006,0.100,17.812,120.962,0.786
0.025,-0.018,-0.300,41.830,121.003,14.187
0.030,-0.017,0.000,46.243,121.047,11.969
0.030,0.009,0.300,21.412,121.068,-3.164
0.021,0.024,0.200,-2.916,121.065,-11.268
